"transactionHash","blockNumber","operationType","fromAddress","toAddress","amount"
"0xd1965ac7fb1e40086d93ce4e54ff9623398254183e99f3ebef630ccaac8a342d",409185,"Transfer","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.8119295561"
"0xd1965ac7fb1e40086d93ce4e54ff9623398254183e99f3ebef630ccaac8a342d",409185,"Transfer","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.0023614439"
"0xd1965ac7fb1e40086d93ce4e54ff9623398254183e99f3ebef630ccaac8a342d",409185,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0023614439"
"0x75e78f9fe8f75fbef58060a5038c02caba6271ff884805b36866d96cad355dec",409198,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0.901860872983982796"
"0xe0df94a9b45e25f5a6e211f899c3971bd4fc74dd8a2aabcbf5f9b90bf96bfa1e",409207,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xea1663cc0d47d4b64f851b296a0ea40ce2af3c23","1.425133"
"0xc383f475c42d2c9e2089c3bc220639a065664d2010fa303618336b661a831a8c",409208,"Transfer","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.8992456031"
"0xc383f475c42d2c9e2089c3bc220639a065664d2010fa303618336b661a831a8c",409208,"Transfer","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.0026153969"
"0xc383f475c42d2c9e2089c3bc220639a065664d2010fa303618336b661a831a8c",409208,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0026153969"
"0x2312f84463d48e8e3703f7fbbb2cb0f29de21bd40962e021914a900ce2ce6bef",409213,"Transfer","0x63b59bab1794b7d0c5b7e6d8acfafc52f90c6f6a","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.6356901369"
"0x2312f84463d48e8e3703f7fbbb2cb0f29de21bd40962e021914a900ce2ce6bef",409213,"Transfer","0x63b59bab1794b7d0c5b7e6d8acfafc52f90c6f6a","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.0018488631"
"0x2312f84463d48e8e3703f7fbbb2cb0f29de21bd40962e021914a900ce2ce6bef",409213,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.0018488631"
"0x5d1ff5eafaeeb16c26eb1556e51ca6e63384251b15c311e6b161d525e9ff476f",409233,"Transfer","0xea1663cc0d47d4b64f851b296a0ea40ce2af3c23","0x110dc56ccfd2051394505889cc4216bb5da95d62","1.425132999999999952"
"0xcafe77dc085df4555e8704ad6eef5ae6c7cb20ecff1ef245c10b1aeea09588ee",409248,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3fa5f2a35bf69f2e5109cc5abd5d478c7736a227","0.4"
"0x1fb7472f65a5a776a630d07cd07d483db21b3da2e2624ba88d3c8432818d682e",409249,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0xf5a6534d4192dc9adee561bba38941ea3721632e","1"
"0xee2fff2ed9d05e0444d0dea7821c4db50995dd6c1a56f0511c37c7bec08ef4bf",409270,"Transfer","0xf5a6534d4192dc9adee561bba38941ea3721632e","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0.068118846000262579"
"0x9ef2a3c5d7dc90510d4d2a41cc25bf61703d475c735c01be5feaf6374a1b9391",409271,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0xea1663cc0d47d4b64f851b296a0ea40ce2af3c23","0.074172067302773504"
"0x5831fbaf1c8b04d9541d877fb8d8ddc4dae8d429e8808a737531d4e7e47a6bd1",409289,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x89ba504e163f7429cbca7bc4f85bcc32adaa110b","150.85337415"
"0x9d31f8d1d7a08e2d7a1a31b2366f8bd9e98a5aa6a7fc8b29d4af20fed32d31e6",409289,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0xf5a6534d4192dc9adee561bba38941ea3721632e","0.068011969470868129"
"0x05faa224a51a113ecbd4eeb45b5ec058645f45654dfc135d03b0dcbbefa6931c",409329,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x48afcbd5d927b90eb7af4f3a5e340e81d33d291b","0.749190224568403328"
"0x44332f2a6f158e92e46891af7ed3e5fd26e09353cd3a362978e941dc6ded8aa4",409330,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x714120654b56fa5a3ed9239ebf7a8c0a577ebb5c","16.9998"
"0x46ad42154a3907b6c10d1a6591a4af21b411b835aaf6ec2280a7fd755bba2234",409332,"Transfer","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","0x25959edb755d176d067803189af214f23bda94b2","0.1"
"0x714a1848c89c30180588f3c9929fa3757eaf7b88d9e4bd0f143a3f0d9cff6709",409351,"Transfer","0x714120654b56fa5a3ed9239ebf7a8c0a577ebb5c","0x110dc56ccfd2051394505889cc4216bb5da95d62","16.999799999999999618"
"0xa79d89a40f046af854dc674099efc4fadeb6ceb2c83f502a599ced0041c1f962",409362,"Transfer","0x328e94062af9d0812ffdcbeaf4578a8e1d8fd25f","0x1e5ef1a67390f7b10621402a9a13fcb46e340919","50.000799999999999816"
"0x4ebf75cd5c1a94608f1362e43ec2ed73c31ba1458b3952d17b53631b4ff901f4",409371,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x79e7447031720f4f5edddfeb22dd565d53fe9d29","0.1498"
"0x022783f7779c000ca23318c34a8e5f5200dbca2c5901e9a3f657c94bd933e2ce",409385,"Transfer","0xceecc7d09bb47b166120b1d86dbb13e2c6147346","0x57bea0c045ae3b628b4e54ddf9f410d5b4546f45","1.9998"
"0x42247a3308dd607478e83e3712cc9f6ff9e42a5a133dc42440e872594f655a92",409386,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0xb5a9835575b5a9c8576a8660f9d25a9e33e63023","27.763763171678537438"
"0x22abbf345ae5a3a94a41d68d58b2749760cbc54b8c22a5d77c0e433defadeca2",409401,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","121.387596240193333025"
"0x22abbf345ae5a3a94a41d68d58b2749760cbc54b8c22a5d77c0e433defadeca2",409401,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x3a4da0963cdd0d05dc356b7d59e51750f82cb204","121.387596240193333025"
"0x71fe47e521e025d250aa1f7765d86ae526abb27088b06f49e478f0c49b7146f4",409419,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x3a4da0963cdd0d05dc356b7d59e51750f82cb204","30.269422093723419269"
"0x855994abcccf45837c268077085988738305e1c6a9e148ae10e0a454ca74bb59",409494,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","900"
"0x386f26bd7a7c72dc4ea34bd03befaddbebbb60a4ec2603d1c112c0229892fce3",409535,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xb7e78da276699f55422f55bb149484041b5a03a9","0.5998"
"0x797abb3ca0cf0c980bb4a1f98bb3a04953e7c00a5c5dbd6e0469a1129470e55b",409568,"Transfer","0xb5a9835575b5a9c8576a8660f9d25a9e33e63023","0x110dc56ccfd2051394505889cc4216bb5da95d62","17.91013291668926"
"0x09a3d4b8e8f71ae25401f721b95b2f30bbba76c3be34903a252b17ebe7cbc65a",409580,"Transfer","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","0x110dc56ccfd2051394505889cc4216bb5da95d62","852.5223268344089"
"0xe0e015f8137423180a954ab865e6f82bce776c71beca74eadb30af2f468d01dd",409581,"Transfer","0x5baf7bea3f252f9aa1ed70c2e506e72e49b4a3f9","0x110dc56ccfd2051394505889cc4216bb5da95d62","85.25223268344088"
"0x8cac1f48d79a4f17912308524d4c2d529e4572aba77d63d86b0dda3ecf56e948",409612,"Transfer","0x89ba504e163f7429cbca7bc4f85bcc32adaa110b","0x110dc56ccfd2051394505889cc4216bb5da95d62","150.85337415"
"0x7cdf88267560f4cd4875d9c936057b9c81616b0d644948b2f11d7bf30b365a50",409636,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xdf7b69c22b96f2c7e07687971551021058260451","81.8831171"
"0x70017621980fec777b5c0ecc2d581b232bb530095f4be06fd57565b8a12e107e",409636,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xf347bbe2397be933ef8d28f65f5bf4a944b74321","50.9998"
"0x3a24d6646c34add4049d1a93f04c52ca0530c6c1c8c07d1863c549f406a9b80c",409639,"Transfer","0xb7e78da276699f55422f55bb149484041b5a03a9","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.5998"
"0xc5c2ee612abef24e6e4f0295390fa2fabc673bf5a69251d780d1e428db6ad017",409662,"Transfer","0xf347bbe2397be933ef8d28f65f5bf4a944b74321","0x110dc56ccfd2051394505889cc4216bb5da95d62","50.087999999999999222"
"0x152c11d8850cd104fe82f688cd8530ab1c8e3c37bf024b25f23b44d2b8ee91db",409677,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xcb53e22d0a04b3fa8c3e86253a7402c8c21638d0","450.52780452"
"0x61a0e425d273e858e0507686a22b8f7ffd51b5219989e18bdc7822539a627d6f",409760,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xc6acc7bc0f27c273119a96f4daf5d0406e1c8b77","39.94934735"
"0x9460ec0fd18453649ecbfa3c913c9602afe7a9b6160a95ef28258cca7b1d6671",409801,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xaa4098afd1a4759b50bf3b9b363a2d7db6632f8f","0.90556027"
"0x2203aabfbb49883bd873668aacca714bba0b7330a2893885a7acf35cc9151dd9",409801,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xb7e78da276699f55422f55bb149484041b5a03a9","9.05186804"
"0x5a7e8d7df508c52c1509a70ef70e9c544e76f7d4b495ba6882b940a0ff685a79",409842,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","599.9998"
"0xbb918751347a05e5c0516d00084ec3aeca480b7f737b23d215f8f8b2812a5eee",409842,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3a1f567f6c5313fead587afd8d439cee6109d9de","3.2750067"
"0xff6d2ba673c3b4fab45bc01cdb448ab0efb568afdce052a0ae0e6546f6c45675",409884,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xff2c82354974f03d994bfae4f8140f7f601ced41","0.1996"
"0xa82bd2a6f788a425f206957517bf58616089a380f4bfd478a5a6c26d65f1dbc5",409923,"Transfer","0xb7e78da276699f55422f55bb149484041b5a03a9","0x110dc56ccfd2051394505889cc4216bb5da95d62","9.051868039999998275"
"0x560fa1f81d629b8728e7106295b9e36816078a71730a7c88975f8b3ca3e1ff46",409989,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","8.016792775218425527"
"0x560fa1f81d629b8728e7106295b9e36816078a71730a7c88975f8b3ca3e1ff46",409989,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x371de0c6314052feb9689acdad4b469cdc546361","8.016792775218425527"
"0x2139601ebab5ffa76093d499a4f8a49615c6e70fb436eba4db9728655368fdf7",410009,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x4482de511040517a0733ca204569aedd08962685","0.005"
"0x708f53354c1bd78479432304a79bfe5916217cb6a867c564191c1abf15c93e66",410050,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9f9e783e0e30bc02b4b48eb379b3390cb2a4fac5","69.9998"
"0xa270de4b3b527db43dae2788dc42c68996778154c7050900759f92854aa7a89b",410104,"Transfer","0xcb53e22d0a04b3fa8c3e86253a7402c8c21638d0","0x110dc56ccfd2051394505889cc4216bb5da95d62","450.52780452"
"0xe8a4606a188c6b6637f61f18c87a3ec578a6a79904a44b0261bf8761d16b94cc",410128,"Transfer","0x9f9e783e0e30bc02b4b48eb379b3390cb2a4fac5","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","69.9998"
"0x5f4c92171cb2fb90f95ad9895bd50ec9573b69ecc2a050c7195188f3e672b0a3",410132,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9061077a7d261908efd1afded73723f5c4b1c035","0.13139"
"0xcf7e2722e9d333c310b37445ed5e93b187fe6b82aeb248430c8103fd142292f0",410153,"Transfer","0x371de0c6314052feb9689acdad4b469cdc546361","0xc96d9ba534c77b00720328bca678817d216f8398","8.372762853497725702"
"0xbe349ea8329c628a6ff4df511bd0dfa007676904c7a44539de060104d3dc0a52",410161,"Transfer","0x3a4da0963cdd0d05dc356b7d59e51750f82cb204","0x110dc56ccfd2051394505889cc4216bb5da95d62","151.657018333916762033"
"0x6230f1da2119db18e6a431e2870d79cce86c72062e41328dff59a4369ba54987",410206,"Transfer","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","0x110dc56ccfd2051394505889cc4216bb5da95d62","214.92159500027114"
"0x99caa282fb82cf43591d9d38357dffa3ed3df58017cfd11ae15877dcee60229b",410214,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9621d12d63be2b9fbfb1fb03f623e3d9b52e9df9","28.75909191"
"0xc99904678684b4ad61dce869b30f0debf6e9cc6113b2a4c2b26b23700e2e6728",410217,"Transfer","0xc6acc7bc0f27c273119a96f4daf5d0406e1c8b77","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","19.94934735"
"0x57ded4c9eb1d29af78a51ba29a7dd014979efe2c1e1312b95468bb63390ad349",410235,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0x9f9e783e0e30bc02b4b48eb379b3390cb2a4fac5","69.9998"
"0xd3a45173f124baa26f55f9bfb5c4329f5b69f0cad502463aff3d2e9bab9af334",410252,"Transfer","0xc2e439b425b44f9167f06d88c0ffa1bb399b5a19","0xa78a6f3d391e272e7c0c40e8e5571558c6cf36c7","0.937378129999999999"
"0x71ddfe2ad76c1236ac4b463ebba1e49bf88a19b1cca60baeaeb3b076e210f2d3",410255,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x310a4354a83bc10aa860e0dec908ab1743515670","0.49980685"
"0x7354e8dc03dd7ca84c3d653d2a2acc3a5e541815d8ab10fc177d2adbe0f43b26",410259,"Transfer","0x9621d12d63be2b9fbfb1fb03f623e3d9b52e9df9","0x04ed59a9090d49363e16ce8b53e2e3b386567706","28.759091909999997048"
"0xba0ad0e75223c3b221b52480e7c822a26907b7f09b3cca4e2c28499cd2f41e30",410273,"Transfer","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","0x110dc56ccfd2051394505889cc4216bb5da95d62","144.71387396684923"
"0xfd4d5e60b0c46c0043399300db3c80dd5df6bbb2f9460ccf0e0e7a3733e3fb33",410337,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x6f4343709651163337a32ea4e645de1ff26e6650","4.9998"
"0xe1b3f44c1caa67ac695c4ede2492973f388b80e954a63a15e1fc0fade90115b2",410408,"Transfer","0x0b4e91d22e3c4737c6854d8da704284044ab3293","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.644764785000813466"
"0x922c37959bef44a4347e032c6b9497ee068221830f90bdd5edf569147ee2c12a",410419,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xb4864204fadf00931833168fbf1eaedc4db09f44","0.74994941"
"0x1411c5d1cb362838dcb5292ad0d5830b97c071db1bdefa18ba03dd71e060b53d",410458,"Transfer","0xd359fd2976ddc40462c3e597fbb037e02d6a0f13","0x47d4ee683d588a5695cbf64de76d10e3d90f50ba","56.9996"
"0x280dd61723e2d615a51aa64345ffa2ce0516b6b3ee89da03f6a1adc3164ab6bf",410461,"Transfer","0x3a1f567f6c5313fead587afd8d439cee6109d9de","0x110dc56ccfd2051394505889cc4216bb5da95d62","3.008902330003796176"
"0xb1c1cf485aa56c28bdc6f74d4a7fa225d8508d28ca7137e1f40a3093f962259b",410518,"Transfer","0x59be9da8ae260cc45dbca5df35ea6bd16d0ed96f","0x110dc56ccfd2051394505889cc4216bb5da95d62","287.842004198470693179"
"0xd39cdf0dc97df5bca7389fa61405adbd9bed4b9c56bdfd9fdbddaeacd9e444bd",410519,"Transfer","0x6f4343709651163337a32ea4e645de1ff26e6650","0xd8370ee54dbce4b8c190c82f7f5dabf3afea3203","2"
"0xf6bf2e4ccb82bb6d2eb4ec8582c76711420a31cff2dba5c5e57ec4bb8109fc7c",410539,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","70.632580655500323145"
"0xf6bf2e4ccb82bb6d2eb4ec8582c76711420a31cff2dba5c5e57ec4bb8109fc7c",410539,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x75ffa542a8851605ce9f299c72e53363532fc5a6","70.632580655500323145"
"0x065ef90b0340cae1afabc8cee94af56eebb90c55f17f07dc716f1129e39fc56b",410546,"Transfer","0x6f4343709651163337a32ea4e645de1ff26e6650","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","2.9998"
"0xa6d0b1cb9af230b8f1150294f2abfe43d09f40ffca62d491a7f895389aecb0ee",410561,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","6.64056894976798882"
"0xa6d0b1cb9af230b8f1150294f2abfe43d09f40ffca62d491a7f895389aecb0ee",410561,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0xa4afd7234623bcaebb3d1b1745d6f9eb5cb7a0f6","6.64056894976798882"
"0xbc4caa683f185f784cc5b3d991264e4c9baac43bff81f2bacb01a6405e1fc84d",410589,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","73.45500954933169424"
"0xbc4caa683f185f784cc5b3d991264e4c9baac43bff81f2bacb01a6405e1fc84d",410589,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0xed31cb85ac7792b760d14b87cb940cbc370ab802","73.45500954933169424"
"0x3a233e56a13e09c74412911ed05e08f50ac19b57663bfb969ae65e6506ea6819",410614,"Transfer","0x75ffa542a8851605ce9f299c72e53363532fc5a6","0x695b25ea30a20748f692d08da282b940c80e4a5d","70.67500806134379411"
"0xbfb716c96fcd80db5a600cf73a1f8bd57a128f809f211c785e81344759371803",410628,"Transfer","0x25d71a94a62cd6963316ea2e92de2042c2716ee2","0xc6acc7bc0f27c273119a96f4daf5d0406e1c8b77","19.94934735"
"0x63dcee003e151af2042a5294518254c49e577e007839c6ae941bd75d2fa468d7",410676,"Transfer","0xa4afd7234623bcaebb3d1b1745d6f9eb5cb7a0f6","0xa94a74cc82a173fad76cb2971994152ac1ea5dfe","6.6405689"
"0x103cac7cfc6156bfa91a1a69415a2f4a850bba801bcc652dbc20e249ccc011c7",410691,"Transfer","0xb41bc921fcf2af179b1b34f0c68a2611958bb30d","0x110dc56ccfd2051394505889cc4216bb5da95d62","10.99979999999999887"
"0xd3d3921d9fd69b000f49cd14a148d10a671ec4a641111404f83dec4d70db6673",410728,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x25d26904d9fcd20aa1e4406c7ab6438c64f37263","0.15453313"
"0x9c01d006397d88f008038b122c5d0f36064e0515ede3a473129d17aa8a81c4ea",410778,"Transfer","0xed31cb85ac7792b760d14b87cb940cbc370ab802","0x110dc56ccfd2051394505889cc4216bb5da95d62","1.862653823335683347"
"0x9ec2b0ab27dd8c03c79380831d60ce40209669dc0434b258a92c14e511f0f5ea",410811,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x58b36d48b75ec7a50afe3bac532d6336681a8f3d","5.553241"
"0x696678bf6a9315eb28b0459ebcb490545eb82b7d20aa0cc841b62c2a751001e5",410864,"Transfer","0xa1c4017c95126a5fdd58865e9fc01ccf3ee6051f","0x110dc56ccfd2051394505889cc4216bb5da95d62","0.32238239250040673"
"0x115d64f43b737d074edd935b6e1af928e0c057a5679fc9616586912569ae50d4",410893,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xeeca61b25d16e1b73888354579da931f6cf6b95d","9.05279026"
"0x49baa4f2c759a98c54deb03b85d83902b2795257ef5c669b7bfe9ff49e28fb75",410898,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","60.64426592385461501"
"0x49baa4f2c759a98c54deb03b85d83902b2795257ef5c669b7bfe9ff49e28fb75",410898,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x278605476dc4946ba6df5356c9e603943dc622ae","60.64426592385461501"
"0x19bae04f597c7a35c2f9bb79be2fc9dd900f89156de203a3c2a9f9aebe7139c4",410934,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","44.140972906684737862"
"0x19bae04f597c7a35c2f9bb79be2fc9dd900f89156de203a3c2a9f9aebe7139c4",410934,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0xdcc9c9c3e87db2e7f3423923b5b6448915ff1688","44.140972906684737862"
"0x66860e2a699d08ecf322b6290d542d66190c28159e0bb10920e5a78c9a4ecf63",410935,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3da0346c3bd263ee589106baf577ee26db693372","0.01"
"0x3c7ce46bcf344c465f0e16be24bd1e6d42f67ad08c07bca0f255618e300f62bb",410971,"Transfer","0xeeca61b25d16e1b73888354579da931f6cf6b95d","0x110dc56ccfd2051394505889cc4216bb5da95d62","8.74014486334436"
"0x549cc4e8c668f295c11eed5d59e05bed4beb2c6425e96aecf9a83e5f21dbc0f6",411056,"Transfer","0x278605476dc4946ba6df5356c9e603943dc622ae","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","2"
"0x22bc35b77a144aa03525e67bc2f2e19180dfe14443ca1d23d946922c39c07f40",411058,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x6da3cc076033add9747f664125d29856edcdcb24","0.00898976"
"0xa24e9cdb4baab08979fedece2599b4f116dec35435a6d1c737b5e74578bd708e",411058,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x9a9f4e2eb4503e5a4122e073a3a15dccea767531","0.07363205"
"0x5baef3b73aef780854e8454655e7c22d0fef3c284467aa1d9a7c6130e0535e88",411080,"Transfer","0x278605476dc4946ba6df5356c9e603943dc622ae","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","2.499999999999999678"
"0xdcfeac5356f3abcae2381caad0aaddb20fc35228b4fbf8c081f3818e966afb9d",411098,"Transfer","0xff2c82354974f03d994bfae4f8140f7f601ced41","0x7e6f0484d9a9d69c5267c2bdc7a88f7cc4023671","0.1996"
"0xd9ed8a5867de857409dba35f387646b4cd0196f1e8b730a0bb685481b6f20386",411101,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x278605476dc4946ba6df5356c9e603943dc622ae","4.499999999999999677"
"0x58b3de83713d1fe03ca8d74bc81054a830aaf9b9aa44b3ce85a2cadf8f1149f9",411127,"Transfer","0x7e6f0484d9a9d69c5267c2bdc7a88f7cc4023671","0xff2c82354974f03d994bfae4f8140f7f601ced41","0.199599999999999742"
"0xd938c474a61b863e04323dc50e59ee6f798b79e5b572e4846b56c557f764ac5a",411222,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","10.61790127"
"0xcf228b02753258e9961392d5d9ba8f089841e662bdb0dbcbf9add62060316bd7",411349,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","8.016592355399045134"
"0xcf228b02753258e9961392d5d9ba8f089841e662bdb0dbcbf9add62060316bd7",411349,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0xbb11f27141cccbc09db55ea8055468ca22b979a8","8.016592355399045134"
"0xb0e9f367aea4237a6b00f78dd2e45df92731d3d16f34ad66533fe367145b3852",411386,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa9405868d1aa97fe1fa5e0d86e648d094e2a888d","0.9998"
"0x41954ba9ece0bcd0341e789ac2f945b186634f7d710bf06d759daa2e1ecc0342",411386,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0x0754fefb1b2c7a5b28a98f30c12d3ff530b82abb","0.25"
"0x7e05c57835c29e745e2fc00c6ae38fe4a1c397dc615e868eb0a7e43df06bcc06",411410,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","594.742693454594310137"
"0x7e05c57835c29e745e2fc00c6ae38fe4a1c397dc615e868eb0a7e43df06bcc06",411410,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x229016f22e2c9eab63c14cd8905ab397fc9d0705","594.742693454594310137"
"0x254c9315100426952faffada3b0c5352863184e82a6d7ba4379f3794b5a5e091",411419,"Transfer","0x3bcc6667afa9e0fa7b2111ee689c605f0d8320ec","0x110dc56ccfd2051394505889cc4216bb5da95d62","10.029674433345987"
"0x7170dd35c59ea0f99f0bd66c4685786d334932324f4ecfe6da8cd249716dffa9",411446,"Transfer","0x58b36d48b75ec7a50afe3bac532d6336681a8f3d","0x110dc56ccfd2051394505889cc4216bb5da95d62","5.553240999999999891"
"0xed9645d9b4681de1b495b3e5c1137eac03c76b08cebdf518a2dd3d6beab5fd69",411468,"Transfer","0x631fc1ea2270e98fbd9d92658ece0f5a269aa161","0xa9405868d1aa97fe1fa5e0d86e648d094e2a888d","198.9998"
"0x65a106e5ad50c48bc766277e59a5f77a85067f22e601db70aa565a2d694c53b4",411478,"Transfer","0x760e5c7803cb01eceabdb1f089bd0eca01f13f29","0x14fe1c6adb626a8235b079d4ff66c6b0a3a2e68a","3.131126467478704453"
"0xb0622ab67e21f1614eadcdc40719050cb4c4b6c3d031e75840a062625edf7214",411488,"Transfer","0x110dc56ccfd2051394505889cc4216bb5da95d62","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","31.571800562874807951"
"0xb0622ab67e21f1614eadcdc40719050cb4c4b6c3d031e75840a062625edf7214",411488,"Transfer","0x75ca8f6c82df5fdfd09049f46ad5d072b0a53bf6","0x14fe1c6adb626a8235b079d4ff66c6b0a3a2e68a","31.571800562874807951"
"0x7501ed3385aab4c8568cda28742525707b756f0c6abfbb74c81cc63a7197b50d",411507,"Transfer","0xd8370ee54dbce4b8c190c82f7f5dabf3afea3203","0x6f4343709651163337a32ea4e645de1ff26e6650","1.999999999999998997"
